timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,scheduler,etime
0.6022196587846036,1076,30,0,30_0,5,77,DRR,0.6862821587846036
0.6862821587846036,1076,15,0,30_0-15_0,5,77,DRR,0.7703446587846037
0.7703446587846037,1076,12,2,30_0-15_0-12_2,5,77,DRR,0.8544071587846037
0.7855894560297414,1027,30,0,30_0,1,23,DRR,0.8658238310297414
0.8544071587846037,1076,0,3,30_0-15_0-12_2-0_3,5,77,DRR,0.9384696587846038
0.8658238310297414,1027,15,1,30_0-15_1,1,23,DRR,0.9460582060297413
0.8716756543950428,1007,32,0,32_0,1,75,DRR,0.9503475293950427
0.9384696587846038,1076,16,0,30_0-15_0-12_2-0_3-16_0,5,77,DRR,1.0225321587846037
0.9460582060297413,1027,13,3,30_0-15_1-13_3,1,23,DRR,1.0262925810297414
0.9503475293950427,1007,18,3,32_0-18_3,1,75,DRR,1.0290194043950427
1.0225321587846037,1076,18,3,30_0-15_0-12_2-0_3-16_0-18_3,5,77,DRR,1.1130819043950426
1.0262925810297414,1027,3,1,30_0-15_1-13_3-3_1,1,23,DRR,1.1065269560297415
1.1065269560297415,1027,9,0,30_0-15_1-13_3-3_1-9_0,1,23,DRR,1.1867613310297416
1.1867613310297416,1027,10,3,30_0-15_1-13_3-3_1-9_0-10_3,1,23,DRR,1.2669957060297417
1.2184900876168845,1032,33,0,33_0,5,27,DRR,1.2991150876168844
1.283274014388949,963,33,0,33_0,5,37,DRR,1.3743494626168844
1.2991150876168844,1032,18,1,33_0-18_1,5,27,DRR,1.3797400876168844
1.3514174953335842,1003,27,0,27_0,8,65,DRR,1.4297768703335842
1.3743494626168844,963,18,0,33_0-18_0,5,37,DRR,1.4495838376168844
1.3797400876168844,1032,17,3,33_0-18_1-17_3,5,27,DRR,1.4603650876168843
1.4297768703335842,1003,11,0,27_0-11_0,8,65,DRR,1.5081362453335843
1.4495838376168844,963,16,1,33_0-18_0-16_1,5,37,DRR,1.5248182126168843
1.4603650876168843,1032,3,1,33_0-18_1-17_3-3_1,5,27,DRR,1.5409900876168843
1.5081362453335843,1003,8,2,27_0-11_0-8_2,8,65,DRR,1.5864956203335843
1.5248182126168843,963,19,3,33_0-18_0-16_1-19_3,5,37,DRR,1.6000525876168843
1.5261452560503583,1015,32,0,32_0,9,85,DRR,1.6054421310503584
1.5409900876168843,1032,9,0,33_0-18_1-17_3-3_1-9_0,5,27,DRR,1.6216150876168842
1.5864956203335843,1003,0,2,27_0-11_0-8_2-0_2,8,65,DRR,1.6648549953335843
1.6054421310503584,1015,18,0,32_0-18_0,9,85,DRR,1.6847390060503584
1.6216150876168842,1032,10,3,33_0-18_1-17_3-3_1-9_0-10_3,5,27,DRR,1.7022400876168842
1.6648549953335843,1003,12,1,27_0-11_0-8_2-0_2-12_1,8,65,DRR,1.7432143703335843
1.6847390060503584,1015,16,3,32_0-18_0-16_3,9,85,DRR,1.7640358810503585
1.7432143703335843,1003,15,3,27_0-11_0-8_2-0_2-12_1-15_3,8,65,DRR,1.8215737453335843
1.7640358810503585,1015,1,0,32_0-18_0-16_3-1_0,9,85,DRR,1.8433327560503585
1.8433327560503585,1015,4,1,32_0-18_0-16_3-1_0-4_1,9,85,DRR,1.9226296310503586
1.900574312003876,992,35,0,35_0,4,34,DRR,1.978074312003876
1.9226296310503586,1015,7,3,32_0-18_0-16_3-1_0-4_1-7_3,9,85,DRR,2.0019265060503586
1.978074312003876,992,19,0,35_0-19_0,4,34,DRR,2.055574312003876
2.055574312003876,992,16,2,35_0-19_0-16_2,4,34,DRR,2.133074312003876
2.133074312003876,992,0,2,35_0-19_0-16_2-0_2,4,34,DRR,2.2105743120038763
2.1392886686387174,1053,22,0,22_0,1,62,DRR,2.221554293638717
2.1685403231994886,987,30,0,30_0,7,93,DRR,2.2456496981994887
2.2013088227726527,983,30,0,30_0,1,23,DRR,2.3224465731994886
2.2105743120038763,992,12,1,35_0-19_0-16_2-0_2-12_1,4,34,DRR,2.2880743120038765
2.2200747794915867,953,25,0,25_0,4,76,DRR,2.2945279044915865
2.221554293638717,1053,7,1,22_0-7_1,1,62,DRR,2.303819918638717
2.2456496981994887,987,15,0,30_0-15_0,7,93,DRR,2.3227590731994887
2.251964726421069,1016,34,0,34_0,1,45,DRR,2.3313397264210693
2.2880743120038765,992,15,2,35_0-19_0-16_2-0_2-12_1-15_2,4,34,DRR,2.3655743120038766
2.2945279044915865,953,10,0,25_0-10_0,4,76,DRR,2.3689810294915863
2.303819918638717,1053,5,0,22_0-7_1-5_0,1,62,DRR,2.3860855436387167
2.3224465731994886,983,15,1,30_0-15_1,1,23,DRR,2.3992434481994884
