timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,scheduler,etime
0.12474300968112714,1025,32,0,32_0,3,54,WFQ,0.20482113468112714
0.20482113468112714,1025,18,1,32_0-18_1,3,54,WFQ,0.28489925968112717
0.28489925968112717,1025,17,1,32_0-18_1-17_1,3,54,WFQ,0.36497738468112717
0.33331437943207975,1031,21,0,21_0,7,98,WFQ,0.4138612544320798
0.36497738468112717,1025,19,2,32_0-18_1-17_1-19_2,3,54,WFQ,0.44505550968112717
0.38219953822443165,1003,21,0,21_0,7,98,WFQ,0.4922206294320798
0.4138612544320798,1031,6,0,21_0-6_0,7,98,WFQ,0.4944081294320798
0.4564861247386657,971,21,0,21_0,8,96,WFQ,0.5680800044320797
0.472629293053282,984,30,0,30_0,2,58,WFQ,0.549504293053282
0.4922206294320798,1003,6,0,21_0-6_0,7,98,WFQ,0.5727675044320798
0.4944081294320798,1031,4,3,21_0-6_0-4_3,7,98,WFQ,0.5749550044320798
0.549504293053282,984,15,1,30_0-15_1,2,58,WFQ,0.626379293053282
0.5680800044320797,971,6,0,21_0-6_0,8,96,WFQ,0.6486268794320798
0.5727675044320798,1003,4,3,21_0-6_0-4_3,7,98,WFQ,0.6533143794320798
0.5749550044320798,1031,1,2,21_0-6_0-4_3-1_2,7,98,WFQ,0.6555018794320798
0.6083787209005057,971,33,0,33_0,2,68,WFQ,0.6842380959005057
0.6112830612700031,1014,32,0,32_0,8,0,WFQ,0.6905018112700031
0.626379293053282,984,13,2,30_0-15_1-13_2,2,58,WFQ,0.703254293053282
0.6486268794320798,971,4,2,21_0-6_0-4_2,8,96,WFQ,0.7244862544320798
0.6533143794320798,1003,1,2,21_0-6_0-4_3-1_2,7,98,WFQ,0.7338612544320798
0.6555018794320798,1031,12,0,21_0-6_0-4_3-1_2-12_0,7,98,WFQ,0.7360487544320798
0.6842380959005057,971,18,1,33_0-18_1,2,68,WFQ,0.7600974709005057
0.6887379568462548,968,26,0,26_0,4,82,WFQ,0.7643629568462549
0.6905018112700031,1014,18,1,32_0-18_1,8,0,WFQ,0.8393162209005057
0.703254293053282,984,2,3,30_0-15_1-13_2-2_3,2,58,WFQ,0.780129293053282
0.7244862544320798,971,0,3,21_0-6_0-4_2-0_3,8,96,WFQ,0.8003456294320799
