timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,scheduler,etime
0.16822377948176545,100.58373902023723,28,0,28_0,0,1,FIFO,0.24869077069795525
0.20554798414529907,77.97347764684037,28,0,28_0,0,2,FIFO,0.31106955281542753
0.24869077069795525,60.010586072725815,14,0,28_0-14_0,0,1,FIFO,0.32915776191414503
0.2590838704622086,100.58373902023723,28,0,28_0,0,1,FIFO,0.3590780216736082
0.3022254129039839,77.97347764684037,28,0,28_0,0,2,FIFO,0.37798231972911905
0.31106955281542753,23.630372569388587,14,1,28_0-14_1,0,2,FIFO,0.3734483349328998
0.32915776191414503,233.46625390645465,12,2,28_0-14_0-12_2,0,1,FIFO,0.4096247531303348
0.3590780216736082,60.010586072725815,14,0,28_0-14_0,0,1,FIFO,0.40708649053178886
0.3734483349328998,166.98336116608408,13,2,28_0-14_1-13_2,0,2,FIFO,0.4358271170503721
0.37798231972911905,23.630372569388587,14,1,28_0-14_1,0,2,FIFO,0.3968866177846299
0.3968866177846299,166.98336116608408,13,2,28_0-14_1-13_2,0,2,FIFO,0.45473141510588294
0.40708649053178886,233.46625390645465,12,2,28_0-14_0-12_2,0,1,FIFO,0.45763322198851547
0.4096247531303348,163.7052084722088,0,0,28_0-14_0-12_2-0_0,0,1,FIFO,0.4900917443465246
0.4358271170503721,192.43152137440148,2,0,28_0-14_1-13_2-2_0,0,2,FIFO,0.49820589916784436
0.45473141510588294,192.43152137440148,2,0,28_0-14_1-13_2-2_0,0,2,FIFO,0.5171101972233553
0.45763322198851547,163.7052084722088,0,0,28_0-14_0-12_2-0_0,0,1,FIFO,0.5381002132047052
0.4900917443465246,59.513855986208696,4,1,28_0-14_0-12_2-0_0-4_1,0,1,FIFO,0.5705587355627144
0.49820589916784436,119.89008106344588,5,1,28_0-14_1-13_2-2_0-5_1,0,2,FIFO,0.5605846812853167
0.5076208446467161,77.97347764684037,28,0,28_0,0,2,FIFO,0.6412075335795834
0.5171101972233553,119.89008106344588,5,1,28_0-14_1-13_2-2_0-5_1,0,2,FIFO,0.5794889793408275
0.5217472112991306,5.5961132366220205,34,0,34_0,0,0,FIFO,0.5262241018884282
0.5262241018884282,69.35243794451837,19,3,34_0-19_3,0,0,FIFO,0.5307009924777257
0.5381002132047052,59.513855986208696,4,1,28_0-14_0-12_2-0_0-4_1,0,1,FIFO,0.6185672044208951
0.5605846812853167,8.789879414036033,7,2,28_0-14_1-13_2-2_0-5_1-7_2,0,2,FIFO,0.622963463402789
0.5705587355627144,31.45779819655239,7,2,28_0-14_0-12_2-0_0-4_1-7_2,0,1,FIFO,0.7034304546189788
0.5794889793408275,8.789879414036033,7,2,28_0-14_1-13_2-2_0-5_1-7_2,0,2,FIFO,0.7223347526744897
0.6185672044208951,31.45779819655239,7,2,28_0-14_0-12_2-0_0-4_1-7_2,0,1,FIFO,0.7703432215326703
0.6237844809049576,5.5961132366220205,34,0,34_0,0,0,FIFO,0.6792664312605723
0.6412075335795834,23.630372569388587,14,1,28_0-14_1,0,2,FIFO,0.7747942225124507
0.643785122034081,5.5961132366220205,34,0,34_0,0,0,FIFO,0.6792770486284397
0.6792664312605723,69.35243794451837,19,3,34_0-19_3,0,0,FIFO,0.7347483816161869
0.6792770486284397,69.35243794451837,19,3,34_0-19_3,0,0,FIFO,0.7347589989840544
0.7747942225124507,166.98336116608408,13,2,28_0-14_1-13_2,0,2,FIFO,0.908380911445318
0.8472357344936929,157.11961555384778,34,0,34_0,0,4,FIFO,0.9729314269367711
0.8517608288744296,77.97347764684037,28,0,28_0,0,2,FIFO,1.0057060459739509
0.8612267865291716,157.11961555384778,34,0,34_0,0,4,FIFO,1.227969959609566
0.908380911445318,192.43152137440148,2,0,28_0-14_1-13_2-2_0,0,2,FIFO,1.0419676003781853
0.939682904913818,100.58373902023723,28,0,28_0,0,1,FIFO,1.1924790490991146
0.9729314269367711,318.79816584099336,19,3,34_0-19_3,0,4,FIFO,1.0986271193798494
1.0057060459739509,23.630372569388587,14,1,28_0-14_1,0,2,FIFO,1.159651263073472
1.0419676003781853,119.89008106344588,5,1,28_0-14_1-13_2-2_0-5_1,0,2,FIFO,1.1755542893110524
1.0903117001913945,102.67510322606226,35,0,35_0,0,3,FIFO,1.1724517827722443
1.159651263073472,166.98336116608408,13,2,28_0-14_1-13_2,0,2,FIFO,1.3135964801729934
1.1724517827722443,30.416856126466314,19,1,35_0-19_1,0,3,FIFO,1.254591865353094
1.1755542893110524,8.789879414036033,7,2,28_0-14_1-13_2-2_0-5_1-7_2,0,2,FIFO,1.3091409782439196
1.1924790490991146,60.010586072725815,14,0,28_0-14_0,0,1,FIFO,1.3792520522242784
1.227969959609566,318.79816584099336,19,3,34_0-19_3,0,4,FIFO,1.4830084922823605
1.254591865353094,57.46755344553597,17,3,35_0-19_1-17_3,0,3,FIFO,1.336731947933944
1.2692532035677144,100.58373902023723,28,0,28_0,0,1,FIFO,1.4002173703454814
1.3135964801729934,192.43152137440148,2,0,28_0-14_1-13_2-2_0,0,2,FIFO,1.4675416972725146
1.336731947933944,46.51118813050083,3,0,35_0-19_1-17_3-3_0,0,3,FIFO,1.4188720305147937
1.3792520522242784,233.46625390645465,12,2,28_0-14_0-12_2,0,1,FIFO,1.5660250553494421
1.4002173703454814,60.010586072725815,14,0,28_0-14_0,0,1,FIFO,1.5311815371232484
1.4188720305147937,29.90906173987687,5,0,35_0-19_1-17_3-3_0-5_0,0,3,FIFO,1.5010121130956435
