timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,etime
0.18857147286907514,41.07572047244347,31,0,31_0,0,1,0.22143204924702992
0.22143204924702992,23.53637766797734,15,1,31_0-15_1,0,1,0.25429262562498467
0.25429262562498467,133.3703270030528,13,3,31_0-15_1-13_3,0,1,0.2871532020029394
0.2746650621761379,63.291129153580115,26,0,26_0,0,3,0.325297965499002
0.2871532020029394,94.73271639770327,3,3,31_0-15_1-13_3-3_3,0,1,0.3200137783808942
0.3200137783808942,304.56029155836796,17,0,31_0-15_1-13_3-3_3-17_0,0,1,0.35287435475884893
0.325297965499002,129.8979580141729,11,0,26_0-11_0,0,3,0.37593086882186605
0.35287435475884893,78.7597063726339,18,3,31_0-15_1-13_3-3_3-17_0-18_3,0,1,0.3857349311368037
0.37593086882186605,68.3907856923077,8,2,26_0-11_0-8_2,0,3,0.4265637721447301
0.4265637721447301,28.454981655859513,0,2,26_0-11_0-8_2-0_2,0,3,0.4771966754675942
0.4771966754675942,50.88190076468386,12,1,26_0-11_0-8_2-0_2-12_1,0,3,0.5278295787904583
0.4955948702100569,63.291129153580115,26,0,26_0,0,3,0.5995132366213952
0.5278295787904583,283.2573146516267,15,2,26_0-11_0-8_2-0_2-12_1-15_2,0,3,0.5784624821133224
0.5436879253941929,52.52054617349165,30,0,30_0,0,4,0.5857043623329862
0.5857043623329862,65.4272701271592,15,1,30_0-15_1,0,4,0.6277207992717795
0.5985688641561442,89.87372452752555,21,0,21_0,0,2,0.6704678437781646
0.5995132366213952,129.8979580141729,11,0,26_0-11_0,0,3,0.7034316030327336
0.6277207992717795,595.6450817549862,13,2,30_0-15_1-13_2,0,4,0.6697372362105728
0.6697372362105728,325.55443722724675,2,0,30_0-15_1-13_2-2_0,0,4,0.7117536731493661
0.6704678437781646,10.246202815854828,6,0,21_0-6_0,0,2,0.742366823400185
0.7022374139321058,77.01564103348711,29,0,29_0,0,0,0.7638499267588955
0.7034316030327336,68.3907856923077,8,2,26_0-11_0-8_2,0,3,0.8073499694440719
0.7117536731493661,118.73851697751778,5,1,30_0-15_1-13_2-2_0-5_1,0,4,0.7537701100881594
0.742366823400185,208.52044922141016,4,2,21_0-6_0-4_2,0,2,0.8142658030222054
0.7537701100881594,17.023489406733642,7,2,30_0-15_1-13_2-2_0-5_1-7_2,0,4,0.7957865470269527
0.7638499267588955,54.29551055755737,14,1,29_0-14_1,0,0,0.8254624395856852
0.8073499694440719,28.454981655859513,0,2,26_0-11_0-8_2-0_2,0,3,0.9112683358554102
0.8142658030222054,81.59479805829471,0,1,21_0-6_0-4_2-0_1,0,2,0.8861647826442258
0.8254624395856852,34.35266057189789,13,3,29_0-14_1-13_3,0,0,0.8870749524124749
0.8861647826442258,0.5526834674324653,8,0,21_0-6_0-4_2-0_1-8_0,0,2,0.9580637622662462
0.8870749524124749,49.956120353814285,3,3,29_0-14_1-13_3-3_3,0,0,0.9486874652392646
0.9112683358554102,50.88190076468386,12,1,26_0-11_0-8_2-0_2-12_1,0,3,1.0151867022667485
0.9486874652392646,11.255194785395629,17,1,29_0-14_1-13_3-3_3-17_1,0,0,1.0102999780660542
0.9580637622662462,0.044879746669486006,10,3,21_0-6_0-4_2-0_1-8_0-10_3,0,2,1.0299627418882666
0.9913487922409883,89.87372452752555,21,0,21_0,0,2,0.9995457544936721
0.9995457544936721,10.246202815854828,6,0,21_0-6_0,0,2,1.007742716746356
1.007742716746356,208.52044922141016,4,2,21_0-6_0-4_2,0,2,1.0159396789990398
1.0102999780660542,4.469213058413356,19,2,29_0-14_1-13_3-3_3-17_1-19_2,0,0,1.071912490892844
1.0151867022667485,283.2573146516267,15,2,26_0-11_0-8_2-0_2-12_1-15_2,0,3,1.1191050686780868
1.0159396789990398,81.59479805829471,0,1,21_0-6_0-4_2-0_1,0,2,1.0241366412517237
1.0241366412517237,0.5526834674324653,8,0,21_0-6_0-4_2-0_1-8_0,0,2,1.0323336035044075
1.0323336035044075,0.044879746669486006,10,3,21_0-6_0-4_2-0_1-8_0-10_3,0,2,1.0405305657570914
1.535715528295082,89.87372452752555,21,0,21_0,0,2,1.7025318876722102
1.547269109950916,89.87372452752555,21,0,21_0,0,2,1.767807726118846
1.5569998536334317,41.07572047244347,31,0,31_0,0,1,1.5758289557678136
1.5758289557678136,23.53637766797734,15,1,31_0-15_1,0,1,1.5946580579021954
1.5946580579021954,133.3703270030528,13,3,31_0-15_1-13_3,0,1,1.6134871600365772
1.6134871600365772,94.73271639770327,3,3,31_0-15_1-13_3-3_3,0,1,1.632316262170959
1.632316262170959,304.56029155836796,17,0,31_0-15_1-13_3-3_3-17_0,0,1,1.6511453643053409
1.6511453643053409,78.7597063726339,18,3,31_0-15_1-13_3-3_3-17_0-18_3,0,1,1.6699744664397227
1.7025318876722102,10.246202815854828,6,0,21_0-6_0,0,2,1.8693482470493383
1.767807726118846,10.246202815854828,6,0,21_0-6_0,0,2,1.9346240854959742
1.8693482470493383,208.52044922141016,4,2,21_0-6_0-4_2,0,2,2.0361646064264667
1.9346240854959742,208.52044922141016,4,2,21_0-6_0-4_2,0,2,2.1014404448731026
2.0361646064264667,81.59479805829471,0,1,21_0-6_0-4_2-0_1,0,2,2.2029809658035946
2.07054071523885,77.01564103348711,29,0,29_0,0,0,2.113977123684896
2.1014404448731026,81.59479805829471,0,1,21_0-6_0-4_2-0_1,0,2,2.2682568042502305
2.113977123684896,54.29551055755737,14,1,29_0-14_1,0,0,2.1574135321309416
