timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,etime
287.4289488523593,47.021352898777316,27,0,27_0,0,0,287.6710887896507
287.44103321571936,278.02047917852803,24,0,24_0,0,1,287.49179704818295
287.44116166551566,197.49152459173834,9,2,24_0-10_1-9_2,0,2,287.6481060406309
287.4546305940728,47.021352898777316,27,0,27_0,0,0,287.736318475264
287.4627742057377,47.021352898777316,27,0,27_0,0,0,287.8330945170701
287.49179704818295,22.40989955123943,10,1,24_0-10_1,0,1,287.54256088064653
287.49470189164094,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,287.6393293412227
287.5027939649276,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,287.6474214145094
287.54139159604955,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,287.7483359711648
287.54256088064653,209.40056294385073,9,2,24_0-10_1-9_2,0,1,287.6988698730945
287.60402656919246,29.685896947343622,7,3,24_0-10_1-9_2-2_0-5_1-7_3,0,1,287.8756300823409
287.6481060406309,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,287.8550504157462
287.6710887896507,9.05121256704966,11,1,27_0-11_1,0,0,287.91322872694207
287.6988698730945,141.38589651524157,2,0,24_0-10_1-9_2-2_0,0,1,287.7496337055581
287.736318475264,9.05121256704966,11,1,27_0-11_1,0,0,287.97845841255537
287.7483359711648,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,287.95528034628006
287.7496337055581,164.93275815810773,5,1,24_0-10_1-9_2-2_0-5_1,0,1,287.8003975380217
287.78174408463684,32.66282903527244,24,0,24_0,0,2,287.7869473620667
287.7869473620667,27.178311907909567,10,1,24_0-10_1,0,2,287.7921506394966
287.7921506394966,197.49152459173834,9,2,24_0-10_1-9_2,0,2,287.79735391692645
287.79735391692645,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,287.86025369317605
287.8003975380217,29.685896947343622,7,3,24_0-10_1-9_2-2_0-5_1-7_3,0,1,287.92639391480446
287.8330945170701,9.05121256704966,11,1,27_0-11_1,0,0,288.07523445436146
287.8550504157462,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,288.06199479086143
287.86025369317605,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,288.0671980682913
287.8982496769149,220.90005536889026,25,0,25_0,0,3,288.020904667192
287.91322872694207,181.45090052297573,9,0,27_0-11_1-9_0,0,0,288.15536866423344
287.919609567548,220.90005536889026,25,0,25_0,0,3,288.07229605922964
287.95528034628006,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,288.1622247213953
287.97845841255537,181.45090052297573,9,0,27_0-11_1-9_0,0,0,288.22059834984674
288.020904667192,264.6352826649085,10,0,25_0-10_0,0,3,288.1435596574691
288.02890570101926,250.31503802283504,35,0,35_0,0,4,288.04841614501436
288.0458131579651,32.66282903527244,24,0,24_0,0,2,288.08290268140405
288.04841614501436,55.15791263580905,19,0,35_0-19_0,0,4,288.06792658900946
288.06199479086143,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,288.2689391659767
288.0671980682913,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,288.27414244340656
288.06792658900946,18.010007008445534,16,2,35_0-19_0-16_2,0,4,288.08743703300456
