timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,scheduler,etime
0.05691686692623873,983,20,0,20_0,2,43,SP,0.13371374192623872
0.13371374192623872,983,6,1,20_0-6_1,2,43,SP,0.21051061692623874
0.20853717622488135,1021,34,0,34_0,1,55,SP,0.2883028012248814
0.21051061692623874,983,5,3,20_0-6_1-5_3,2,43,SP,0.2873074919262387
0.2873074919262387,983,3,3,20_0-6_1-5_3-3_3,2,43,SP,0.3641043669262387
0.2883028012248814,1021,19,0,34_0-19_0,1,55,SP,0.3680684262248814
0.3641043669262387,983,17,0,20_0-6_1-5_3-3_3-17_0,2,43,SP,0.4409012419262387
0.36721990829941936,1001,20,0,20_0,3,92,SP,0.44542303329941935
0.3680684262248814,1021,16,3,34_0-19_0-16_3,1,55,SP,0.4478340512248814
0.4409012419262387,983,18,3,20_0-6_1-5_3-3_3-17_0-18_3,2,43,SP,0.5176981169262387
0.44542303329941935,1001,6,1,20_0-6_1,3,92,SP,0.5236261582994194
0.4478340512248814,1021,1,1,34_0-19_0-16_3-1_1,1,55,SP,0.5275996762248814
0.5236261582994194,1001,5,3,20_0-6_1-5_3,3,92,SP,0.6018292832994194
0.5275996762248814,1021,8,1,34_0-19_0-16_3-1_1-8_1,1,55,SP,0.6073653012248814
0.6018292832994194,1001,3,2,20_0-6_1-5_3-3_2,3,92,SP,0.6800324082994195
0.6073653012248814,1021,11,2,34_0-19_0-16_3-1_1-8_1-11_2,1,55,SP,0.6871309262248815
0.6800324082994195,1001,13,1,20_0-6_1-5_3-3_2-13_1,3,92,SP,0.7582355332994195
0.7582355332994195,1001,15,3,20_0-6_1-5_3-3_2-13_1-15_3,3,92,SP,0.8364386582994195
0.94287439357191,980,22,0,22_0,1,58,SP,1.01943689357191
1.01943689357191,980,7,1,22_0-7_1,1,58,SP,1.0959993935719101
1.0959993935719101,980,5,3,22_0-7_1-5_3,1,58,SP,1.1725618935719102
1.1725618935719102,980,3,3,22_0-7_1-5_3-3_3,1,58,SP,1.2491243935719103
1.1941838208860205,971,31,0,31_0,3,19,SP,1.2700431958860205
1.2491243935719103,980,17,0,22_0-7_1-5_3-3_3-17_0,1,58,SP,1.3256868935719104
1.2700431958860205,971,15,0,31_0-15_0,3,19,SP,1.3459025708860206
1.3129110312839831,1034,23,0,23_0,2,42,SP,1.3936922812839831
1.3256868935719104,980,18,3,22_0-7_1-5_3-3_3-17_0-18_3,1,58,SP,1.4022493935719105
1.3283491384096715,917,31,0,31_0,2,75,SP,1.3999897634096714
1.3459025708860206,971,12,2,31_0-15_0-12_2,3,19,SP,1.4217619458860207
1.3936922812839831,1034,7,1,23_0-7_1,2,42,SP,1.4744735312839832
1.3999897634096714,917,15,0,31_0-15_0,2,75,SP,1.4716303884096713
1.4217619458860207,971,0,0,31_0-15_0-12_2-0_0,3,19,SP,1.4976213208860207
1.4716303884096713,917,12,3,31_0-15_0-12_3,2,75,SP,1.5432710134096712
1.4744735312839832,1034,5,2,23_0-7_1-5_2,2,42,SP,1.5552547812839832
1.4976213208860207,971,4,1,31_0-15_0-12_2-0_0-4_1,3,19,SP,1.5734806958860208
1.5432710134096712,917,1,0,31_0-15_0-12_3-1_0,2,75,SP,1.6149116384096711
1.5490963244266787,1012,20,0,20_0,2,43,SP,1.6281588244266787
1.5552547812839832,1034,2,1,23_0-7_1-5_2-2_1,2,42,SP,1.6360360312839832
1.5734806958860208,971,7,3,31_0-15_0-12_2-0_0-4_1-7_3,3,19,SP,1.6493400708860209
1.581088350691545,988,32,0,32_0,2,98,SP,1.658275850691545
1.6149116384096711,917,4,0,31_0-15_0-12_3-1_0-4_0,2,75,SP,1.686552263409671
1.6281588244266787,1012,6,1,20_0-6_1,2,43,SP,1.7072213244266787
1.6360360312839832,1034,9,0,23_0-7_1-5_2-2_1-9_0,2,42,SP,1.7168172812839833
1.658275850691545,988,18,0,32_0-18_0,2,98,SP,1.735463350691545
1.686552263409671,917,6,3,31_0-15_0-12_3-1_0-4_0-6_3,2,75,SP,1.758192888409671
1.7072213244266787,1012,5,3,20_0-6_1-5_3,2,43,SP,1.7862838244266788
1.7168172812839833,1034,10,2,23_0-7_1-5_2-2_1-9_0-10_2,2,42,SP,1.7975985312839833
1.735463350691545,988,16,2,32_0-18_0-16_2,2,98,SP,1.8126508506915449
1.7736576522682252,1046,35,0,35_0,2,93,SP,1.8553764022682253
1.7862838244266788,1012,3,3,20_0-6_1-5_3-3_3,2,43,SP,1.8653463244266788
1.8126508506915449,988,0,0,32_0-18_0-16_2-0_0,2,98,SP,1.8898383506915448
1.8478666141538307,974,20,0,20_0,3,74,SP,1.9239603641538308
1.8553764022682253,1046,19,1,35_0-19_1,2,93,SP,1.9370951522682254
1.8653463244266788,1012,17,0,20_0-6_1-5_3-3_3-17_0,2,43,SP,1.9444088244266788
1.8754725239220902,1047,26,0,26_0,2,12,SP,1.9572693989220902
1.8898383506915448,988,4,1,32_0-18_0-16_2-0_0-4_1,2,98,SP,1.9670258506915448
1.9239603641538308,974,6,0,20_0-6_0,3,74,SP,2.000054114153831
1.9352261832150937,939,22,0,22_0,3,99,SP,2.0085855582150938
1.9370951522682254,1046,17,3,35_0-19_1-17_3,2,93,SP,2.018813902268225
1.9444088244266788,1012,18,3,20_0-6_1-5_3-3_3-17_0-18_3,2,43,SP,2.0234713244266787
1.9572693989220902,1047,11,3,26_0-11_3,2,12,SP,2.0390662739220904
1.9670258506915448,988,7,3,32_0-18_0-16_2-0_0-4_1-7_3,2,98,SP,2.0442133506915448
2.000054114153831,974,4,2,20_0-6_0-4_2,3,74,SP,2.076147864153831
2.0085855582150938,939,7,1,22_0-7_1,3,99,SP,2.0819449332150937
2.018813902268225,1046,3,1,35_0-19_1-17_3-3_1,2,93,SP,2.100532652268225
2.076147864153831,974,0,3,20_0-6_0-4_2-0_3,3,74,SP,2.152241614153831
2.0819449332150937,939,5,3,22_0-7_1-5_3,3,99,SP,2.1553043082150936
2.100532652268225,1046,9,1,35_0-19_1-17_3-3_1-9_1,2,93,SP,2.182251402268225
2.152241614153831,974,16,1,20_0-6_0-4_2-0_3-16_1,3,74,SP,2.228335364153831
2.1553043082150936,939,3,3,22_0-7_1-5_3-3_3,3,99,SP,2.2286636832150934
2.182251402268225,1046,11,2,35_0-19_1-17_3-3_1-9_1-11_2,2,93,SP,2.2639701522682247
